antecedent,consequent,confidence,lift,count,antecedent_count,support,size
Buzz=high_buzz & Mkt_trend_strength=strong_uptrend,NEXT_30m=30m_surge,0.7143,1.71,5,7,0.0633,2
Buzz=high_buzz & Mkt_reversion=mild_rally,NEXT_30m=30m_surge,0.7143,1.71,5,7,0.0633,2
Sent_Trend=stable & Mkt_trend_strength=weak_uptrend,NEXT_30m=30m_surge,0.7143,1.71,5,7,0.0633,2
Polarity=neutral & Subjectivity=factual & Post_DOW=Mon,NEXT_30m=30m_surge,0.7143,1.71,5,7,0.0633,3
Polarity=neutral & Post_DOW=Mon & Sent_Trend=stable,NEXT_30m=30m_surge,0.7143,1.71,5,7,0.0633,3
Subjectivity=factual & Post_DOW=Mon & Sent_Trend=stable,NEXT_30m=30m_surge,0.7143,1.71,5,7,0.0633,3
Subjectivity=factual & Post_DOW=Mon & Sentiment=neutral,NEXT_30m=30m_surge,0.7143,1.71,5,7,0.0633,3
Subjectivity=mixed & Mkt_trend=uptrend & Mkt_reversion=fade_setup,NEXT_30m=30m_surge,0.7143,1.71,5,7,0.0633,3
Subjectivity=mixed & Mkt_reversion=fade_setup & Mkt_momentum=strong_up,NEXT_30m=30m_surge,0.7143,1.71,5,7,0.0633,3
Post_DOW=Wed & Buzz=high_buzz & Sent_Trend=stable,NEXT_30m=30m_surge,0.7143,1.71,5,7,0.0633,3
Post_DOW=Wed & Buzz=high_buzz & Mkt_trend=uptrend,NEXT_30m=30m_surge,0.7143,1.71,5,7,0.0633,3
Post_DOW=Wed & Buzz=high_buzz & Mkt_trend_strength=strong_uptrend,NEXT_30m=30m_surge,0.7143,1.71,5,7,0.0633,3
Post_DOW=Wed & Buzz=high_buzz & Mkt_reversion=mild_rally,NEXT_30m=30m_surge,0.7143,1.71,5,7,0.0633,3
Post_DOW=Wed & Buzz=high_buzz & Mkt_momentum=strong_up,NEXT_30m=30m_surge,0.7143,1.71,5,7,0.0633,3
Post_DOW=Mon & Sent_Trend=stable & Sentiment=neutral,NEXT_30m=30m_surge,0.7143,1.71,5,7,0.0633,3
Buzz=high_buzz & Sent_Trend=stable & Mkt_trend=uptrend,NEXT_30m=30m_surge,0.7143,1.71,5,7,0.0633,3
Buzz=high_buzz & Sent_Trend=stable & Mkt_trend_strength=strong_uptrend,NEXT_30m=30m_surge,0.7143,1.71,5,7,0.0633,3
Buzz=high_buzz & Sent_Trend=stable & Mkt_reversion=mild_rally,NEXT_30m=30m_surge,0.7143,1.71,5,7,0.0633,3
Buzz=high_buzz & Mkt_trend=uptrend & Mkt_trend_strength=strong_uptrend,NEXT_30m=30m_surge,0.7143,1.71,5,7,0.0633,3
Buzz=high_buzz & Mkt_trend=uptrend & Mkt_reversion=mild_rally,NEXT_30m=30m_surge,0.7143,1.71,5,7,0.0633,3
Buzz=high_buzz & Mkt_trend=uptrend & Mkt_momentum=strong_up,NEXT_30m=30m_surge,0.7143,1.71,5,7,0.0633,3
Buzz=high_buzz & Mkt_trend=uptrend & Mkt_volume_regime=normal_vol,NEXT_30m=30m_surge,0.7143,1.71,5,7,0.0633,3
Buzz=high_buzz & Mkt_trend_strength=strong_uptrend & Mkt_reversion=mild_rally,NEXT_30m=30m_surge,0.7143,1.71,5,7,0.0633,3
Buzz=high_buzz & Mkt_trend_strength=strong_uptrend & Mkt_momentum=strong_up,NEXT_30m=30m_surge,0.7143,1.71,5,7,0.0633,3
Buzz=high_buzz & Mkt_trend_strength=strong_uptrend & Mkt_volatility=high,NEXT_30m=30m_surge,0.7143,1.71,5,7,0.0633,3
Buzz=high_buzz & Mkt_trend_strength=strong_uptrend & Mkt_volume_regime=normal_vol,NEXT_30m=30m_surge,0.7143,1.71,5,7,0.0633,3
Buzz=low_buzz & Mkt_trend_strength=weak_uptrend & Mkt_volume_regime=normal_vol,NEXT_30m=30m_surge,0.7143,1.71,5,7,0.0633,3
Buzz=high_buzz & Mkt_reversion=mild_rally & Mkt_momentum=strong_up,NEXT_30m=30m_surge,0.7143,1.71,5,7,0.0633,3
Buzz=high_buzz & Mkt_reversion=mild_rally & Mkt_volatility=high,NEXT_30m=30m_surge,0.7143,1.71,5,7,0.0633,3
Buzz=high_buzz & Mkt_reversion=mild_rally & Mkt_volume_regime=normal_vol,NEXT_30m=30m_surge,0.7143,1.71,5,7,0.0633,3
Sent_Trend=stable & Mkt_trend=uptrend & Mkt_trend_strength=weak_uptrend,NEXT_30m=30m_surge,0.7143,1.71,5,7,0.0633,3
Sent_Trend=stable & Mkt_trend_strength=weak_uptrend & Mkt_volatility=high,NEXT_30m=30m_surge,0.7143,1.71,5,7,0.0633,3
Polarity=pos & Post_Time=pre_market,NEXT_DayDir=day_UP,0.8333,1.463,5,6,0.0633,2
Subjectivity=factual & Post_DOW=Wed,NEXT_DayDir=day_UP,0.8333,1.463,5,6,0.0633,2
Subjectivity=mixed & Mkt_trend=downtrend,NEXT_DayDir=day_UP,0.8333,1.463,5,6,0.0633,2
Polarity=neutral & Subjectivity=factual & Post_DOW=Wed,NEXT_DayDir=day_UP,0.8333,1.463,5,6,0.0633,3
Polarity=neutral & Subjectivity=mixed & Post_DOW=Wed,NEXT_DayDir=day_UP,0.8333,1.463,5,6,0.0633,3
Polarity=pos & Subjectivity=mixed & Buzz=high_buzz,NEXT_DayDir=day_UP,0.8333,1.463,5,6,0.0633,3
Polarity=neutral & Subjectivity=mixed & Mkt_momentum=strong_up,NEXT_DayDir=day_UP,0.8333,1.463,5,6,0.0633,3
Polarity=pos & Post_Time=pre_market & Sent_Trend=unknown,NEXT_DayDir=day_UP,0.8333,1.463,5,6,0.0633,3
Polarity=pos & Post_Time=pre_market & Mkt_volatility=high,NEXT_DayDir=day_UP,0.8333,1.463,5,6,0.0633,3
Polarity=pos & Post_Time=pre_market & Sentiment=positive,NEXT_DayDir=day_UP,0.8333,1.463,5,6,0.0633,3
Subjectivity=mixed & Post_Time=market_hours & Sent_Trend=stable,NEXT_DayDir=day_UP,0.8333,1.463,5,6,0.0633,3
Subjectivity=factual & Post_DOW=Wed & Sent_Trend=stable,NEXT_DayDir=day_UP,0.8333,1.463,5,6,0.0633,3
Subjectivity=factual & Post_DOW=Wed & Mkt_volatility=high,NEXT_DayDir=day_UP,0.8333,1.463,5,6,0.0633,3
Subjectivity=factual & Post_DOW=Wed & Mkt_volume_regime=normal_vol,NEXT_DayDir=day_UP,0.8333,1.463,5,6,0.0633,3
Subjectivity=factual & Post_DOW=Wed & Sentiment=neutral,NEXT_DayDir=day_UP,0.8333,1.463,5,6,0.0633,3
Subjectivity=mixed & Post_DOW=Wed & Sentiment=neutral,NEXT_DayDir=day_UP,0.8333,1.463,5,6,0.0633,3
Subjectivity=mixed & Mkt_trend=downtrend & Mkt_volatility=high,NEXT_DayDir=day_UP,0.8333,1.463,5,6,0.0633,3
Subjectivity=mixed & Mkt_momentum=strong_up & Sentiment=neutral,NEXT_DayDir=day_UP,0.8333,1.463,5,6,0.0633,3
Post_Time=market_hours & Buzz=high_buzz & Sent_Trend=stable,NEXT_DayDir=day_UP,0.8333,1.463,5,6,0.0633,3
Post_Time=market_hours & Buzz=high_buzz & Mkt_momentum=strong_up,NEXT_DayDir=day_UP,0.8333,1.463,5,6,0.0633,3
Post_Time=market_hours & Buzz=high_buzz & Mkt_volume_regime=normal_vol,NEXT_DayDir=day_UP,0.8333,1.463,5,6,0.0633,3
Post_Time=pre_market & Sent_Trend=unknown & Sentiment=positive,NEXT_DayDir=day_UP,0.8333,1.463,5,6,0.0633,3
Subjectivity=mixed & Post_DOW=Wed,NEXT_2Day=2day_big_down,0.5833,1.4866,7,12,0.0886,2
Mkt_volume_regime=normal_vol & Sentiment=negative,NEXT_2Day=2day_big_down,0.5833,1.4866,7,12,0.0886,2
Subjectivity=mixed & Post_DOW=Wed & Mkt_volatility=high,NEXT_2Day=2day_big_down,0.5833,1.4866,7,12,0.0886,3
Post_Time=market_hours & Sent_Trend=stable & Mkt_trend=uptrend,NEXT_2Day=2day_big_down,0.5833,1.4866,7,12,0.0886,3
Post_Time=market_hours & Sent_Trend=stable & Mkt_trend_strength=strong_uptrend,NEXT_2Day=2day_big_down,0.5833,1.4866,7,12,0.0886,3
Mkt_volatility=high & Mkt_volume_regime=normal_vol & Sentiment=negative,NEXT_2Day=2day_big_down,0.5833,1.4866,7,12,0.0886,3
Post_Time=pre_market & Buzz=low_buzz,NEXT_DayDir=day_DOWN,0.5714,1.3277,8,14,0.1013,2
Post_Time=pre_market & Buzz=low_buzz & Mkt_volatility=high,NEXT_DayDir=day_DOWN,0.5714,1.3277,8,14,0.1013,3
Subjectivity=mixed & Post_Time=market_hours,NEXT_DayDir=day_UP,0.7,1.2289,7,10,0.0886,2
Buzz=low_buzz & Mkt_trend=uptrend,NEXT_DayDir=day_UP,0.7,1.2289,7,10,0.0886,2
Polarity=neutral & Subjectivity=factual & Mkt_momentum=strong_down,NEXT_DayDir=day_UP,0.7,1.2289,7,10,0.0886,3
Subjectivity=factual & Post_Time=pre_market & Mkt_momentum=strong_down,NEXT_DayDir=day_UP,0.7,1.2289,7,10,0.0886,3
Subjectivity=mixed & Post_Time=market_hours & Mkt_volatility=high,NEXT_DayDir=day_UP,0.7,1.2289,7,10,0.0886,3
Subjectivity=mixed & Post_DOW=Wed & Mkt_volume_regime=normal_vol,NEXT_DayDir=day_UP,0.7,1.2289,7,10,0.0886,3
Subjectivity=factual & Mkt_momentum=strong_down & Sentiment=neutral,NEXT_DayDir=day_UP,0.7,1.2289,7,10,0.0886,3
Buzz=low_buzz & Mkt_trend=uptrend & Mkt_volatility=high,NEXT_DayDir=day_UP,0.7,1.2289,7,10,0.0886,3
Post_Time=weekend & Mkt_momentum=strong_up,NEXT_FullDay=day_flat,0.625,1.899,5,8,0.0633,2
Mkt_trend=trend_breaking & Sentiment=neutral,NEXT_FullDay=day_flat,0.625,1.899,5,8,0.0633,2
Subjectivity=mixed & Post_Time=pre_market & Mkt_trend_strength=weak_uptrend,NEXT_FullDay=day_flat,0.625,1.899,5,8,0.0633,3
Subjectivity=mixed & Post_Time=pre_market & Mkt_reversion=mild_dip,NEXT_FullDay=day_flat,0.625,1.899,5,8,0.0633,3
Subjectivity=mixed & Post_DOW=Tue & Mkt_trend=uptrend,NEXT_FullDay=day_flat,0.625,1.899,5,8,0.0633,3
Subjectivity=mixed & Sent_Trend=unknown & Mkt_reversion=mild_dip,NEXT_FullDay=day_flat,0.625,1.899,5,8,0.0633,3
Subjectivity=mixed & Mkt_trend=trend_breaking & Mkt_momentum=strong_up,NEXT_FullDay=day_flat,0.625,1.899,5,8,0.0633,3
Subjectivity=mixed & Mkt_trend=trend_breaking & Mkt_volume_regime=normal_vol,NEXT_FullDay=day_flat,0.625,1.899,5,8,0.0633,3
Subjectivity=mixed & Mkt_reversion=bounce_setup & Mkt_momentum=strong_up,NEXT_FullDay=day_flat,0.625,1.899,5,8,0.0633,3
Subjectivity=mixed & Mkt_reversion=mild_dip & Mkt_momentum=strong_down,NEXT_FullDay=day_flat,0.625,1.899,5,8,0.0633,3
Subjectivity=mixed & Mkt_reversion=bounce_setup & Mkt_volume_regime=normal_vol,NEXT_FullDay=day_flat,0.625,1.899,5,8,0.0633,3
Post_Time=weekend & Sent_Trend=stable & Mkt_momentum=strong_up,NEXT_FullDay=day_flat,0.625,1.899,5,8,0.0633,3
Post_Time=weekend & Mkt_momentum=strong_up & Mkt_volatility=high,NEXT_FullDay=day_flat,0.625,1.899,5,8,0.0633,3
Post_Time=weekend & Mkt_momentum=strong_up & Mkt_volume_regime=normal_vol,NEXT_FullDay=day_flat,0.625,1.899,5,8,0.0633,3
Mkt_trend=trend_breaking & Mkt_reversion=bounce_setup & Sentiment=neutral,NEXT_FullDay=day_flat,0.625,1.899,5,8,0.0633,3
Mkt_trend=trend_breaking & Mkt_volatility=high & Sentiment=neutral,NEXT_FullDay=day_flat,0.625,1.899,5,8,0.0633,3
Mkt_trend=trend_breaking & Mkt_volume_regime=normal_vol & Sentiment=neutral,NEXT_FullDay=day_flat,0.625,1.899,5,8,0.0633,3
Post_Time=pre_market & Buzz=moderate_buzz,NEXT_DayDir=day_DOWN,0.7143,1.6597,5,7,0.0633,2
Post_Time=pre_market & Mkt_trend_strength=weak_downtrend,NEXT_DayDir=day_DOWN,0.7143,1.6597,5,7,0.0633,2
Post_Time=after_hours & Mkt_volume_regime=normal_vol,NEXT_DayDir=day_DOWN,0.7143,1.6597,5,7,0.0633,2
Polarity=neutral & Mkt_trend_strength=strong_downtrend & Mkt_momentum=strong_down,NEXT_DayDir=day_DOWN,0.7143,1.6597,5,7,0.0633,3
Polarity=neutral & Mkt_trend_strength=strong_downtrend & Mkt_volume_regime=normal_vol,NEXT_DayDir=day_DOWN,0.7143,1.6597,5,7,0.0633,3
Polarity=neutral & Mkt_momentum=strong_down & Mkt_volume_regime=normal_vol,NEXT_DayDir=day_DOWN,0.7143,1.6597,5,7,0.0633,3
Post_Time=pre_market & Buzz=moderate_buzz & Mkt_volatility=high,NEXT_DayDir=day_DOWN,0.7143,1.6597,5,7,0.0633,3
Post_Time=pre_market & Buzz=moderate_buzz & Mkt_volume_regime=normal_vol,NEXT_DayDir=day_DOWN,0.7143,1.6597,5,7,0.0633,3
Post_Time=pre_market & Mkt_trend_strength=weak_downtrend & Mkt_volatility=high,NEXT_DayDir=day_DOWN,0.7143,1.6597,5,7,0.0633,3
Post_Time=pre_market & Mkt_trend_strength=weak_downtrend & Mkt_volume_regime=normal_vol,NEXT_DayDir=day_DOWN,0.7143,1.6597,5,7,0.0633,3
Post_Time=after_hours & Mkt_volatility=high & Mkt_volume_regime=normal_vol,NEXT_DayDir=day_DOWN,0.7143,1.6597,5,7,0.0633,3
Mkt_trend_strength=strong_downtrend & Mkt_momentum=strong_down & Sentiment=neutral,NEXT_DayDir=day_DOWN,0.7143,1.6597,5,7,0.0633,3
Mkt_trend_strength=strong_downtrend & Mkt_volume_regime=normal_vol & Sentiment=neutral,NEXT_DayDir=day_DOWN,0.7143,1.6597,5,7,0.0633,3
Mkt_momentum=strong_down & Mkt_volume_regime=normal_vol & Sentiment=neutral,NEXT_DayDir=day_DOWN,0.7143,1.6597,5,7,0.0633,3
Subjectivity=factual & Sent_Trend=unknown,NEXT_DayDir=day_UP,0.75,1.3167,6,8,0.0759,2
Subjectivity=mixed & Mkt_reversion=fade_setup,NEXT_DayDir=day_UP,0.75,1.3167,6,8,0.0759,2
Subjectivity=mixed & Mkt_reversion=mild_rally,NEXT_DayDir=day_UP,0.75,1.3167,6,8,0.0759,2
Post_DOW=Mon & Sent_Trend=stable,NEXT_DayDir=day_UP,0.75,1.3167,6,8,0.0759,2
Buzz=low_buzz & Mkt_trend_strength=weak_uptrend,NEXT_DayDir=day_UP,0.75,1.3167,6,8,0.0759,2
Buzz=high_buzz & Sentiment=positive,NEXT_DayDir=day_UP,0.75,1.3167,6,8,0.0759,2
Sent_Trend=unknown & Mkt_trend=downtrend,NEXT_DayDir=day_UP,0.75,1.3167,6,8,0.0759,2
Polarity=neutral & Subjectivity=factual & Mkt_reversion=mild_dip,NEXT_DayDir=day_UP,0.75,1.3167,6,8,0.0759,3
Subjectivity=factual & Post_Time=pre_market & Sent_Trend=unknown,NEXT_DayDir=day_UP,0.75,1.3167,6,8,0.0759,3
Subjectivity=mixed & Post_Time=market_hours & Mkt_trend=uptrend,NEXT_DayDir=day_UP,0.75,1.3167,6,8,0.0759,3
Subjectivity=factual & Post_Time=pre_market & Mkt_reversion=mild_dip,NEXT_DayDir=day_UP,0.75,1.3167,6,8,0.0759,3
Subjectivity=mixed & Post_Time=pre_market & Mkt_reversion=mild_dip,NEXT_DayDir=day_UP,0.75,1.3167,6,8,0.0759,3
Subjectivity=mixed & Post_DOW=Tue & Mkt_trend=uptrend,NEXT_DayDir=day_UP,0.75,1.3167,6,8,0.0759,3
Subjectivity=mixed & Post_DOW=Wed & Mkt_reversion=mild_rally,NEXT_DayDir=day_UP,0.75,1.3167,6,8,0.0759,3
Subjectivity=mixed & Post_DOW=Wed & Mkt_momentum=strong_up,NEXT_DayDir=day_UP,0.75,1.3167,6,8,0.0759,3
Subjectivity=mixed & Sent_Trend=stable & Mkt_trend_strength=strong_uptrend,NEXT_DayDir=day_UP,0.75,1.3167,6,8,0.0759,3
Subjectivity=factual & Sent_Trend=unknown & Mkt_momentum=strong_down,NEXT_DayDir=day_UP,0.75,1.3167,6,8,0.0759,3
Subjectivity=factual & Sent_Trend=unknown & Mkt_volatility=high,NEXT_DayDir=day_UP,0.75,1.3167,6,8,0.0759,3
Subjectivity=factual & Mkt_trend=uptrend & Mkt_reversion=mild_dip,NEXT_DayDir=day_UP,0.75,1.3167,6,8,0.0759,3
Subjectivity=factual & Mkt_trend_strength=weak_uptrend & Mkt_reversion=mild_dip,NEXT_DayDir=day_UP,0.75,1.3167,6,8,0.0759,3
Subjectivity=mixed & Mkt_reversion=mild_rally & Mkt_momentum=strong_up,NEXT_DayDir=day_UP,0.75,1.3167,6,8,0.0759,3
Subjectivity=mixed & Mkt_reversion=fade_setup & Mkt_volatility=high,NEXT_DayDir=day_UP,0.75,1.3167,6,8,0.0759,3
Subjectivity=mixed & Mkt_reversion=mild_rally & Mkt_volatility=high,NEXT_DayDir=day_UP,0.75,1.3167,6,8,0.0759,3
Subjectivity=mixed & Mkt_reversion=fade_setup & Mkt_volume_regime=normal_vol,NEXT_DayDir=day_UP,0.75,1.3167,6,8,0.0759,3
Subjectivity=factual & Mkt_reversion=mild_dip & Sentiment=neutral,NEXT_DayDir=day_UP,0.75,1.3167,6,8,0.0759,3
Post_DOW=Mon & Sent_Trend=stable & Mkt_volatility=high,NEXT_DayDir=day_UP,0.75,1.3167,6,8,0.0759,3
Post_DOW=Mon & Sent_Trend=stable & Mkt_volume_regime=normal_vol,NEXT_DayDir=day_UP,0.75,1.3167,6,8,0.0759,3
Buzz=low_buzz & Mkt_trend=uptrend & Mkt_trend_strength=weak_uptrend,NEXT_DayDir=day_UP,0.75,1.3167,6,8,0.0759,3
Buzz=low_buzz & Mkt_trend_strength=weak_uptrend & Mkt_volatility=high,NEXT_DayDir=day_UP,0.75,1.3167,6,8,0.0759,3
Buzz=high_buzz & Mkt_volatility=high & Sentiment=positive,NEXT_DayDir=day_UP,0.75,1.3167,6,8,0.0759,3
Sent_Trend=unknown & Mkt_trend=downtrend & Mkt_volatility=high,NEXT_DayDir=day_UP,0.75,1.3167,6,8,0.0759,3
Polarity=neutral & Subjectivity=mixed,NEXT_2h_Max=2h_rip,0.5833,1.4401,7,12,0.0886,2
Subjectivity=mixed & Post_DOW=Wed,NEXT_2h_Max=2h_rip,0.5833,1.4401,7,12,0.0886,2
Subjectivity=mixed & Sentiment=neutral,NEXT_2h_Max=2h_rip,0.5833,1.4401,7,12,0.0886,2
Polarity=neutral & Subjectivity=mixed & Mkt_volatility=high,NEXT_2h_Max=2h_rip,0.5833,1.4401,7,12,0.0886,3
Polarity=neutral & Subjectivity=mixed & Sentiment=neutral,NEXT_2h_Max=2h_rip,0.5833,1.4401,7,12,0.0886,3
Subjectivity=mixed & Post_DOW=Wed & Mkt_volatility=high,NEXT_2h_Max=2h_rip,0.5833,1.4401,7,12,0.0886,3
Subjectivity=mixed & Mkt_volatility=high & Sentiment=neutral,NEXT_2h_Max=2h_rip,0.5833,1.4401,7,12,0.0886,3
Post_DOW=Mon,NEXT_30m=30m_surge,0.5833,1.3965,7,12,0.0886,1
Subjectivity=mixed & Post_DOW=Wed,NEXT_30m=30m_surge,0.5833,1.3965,7,12,0.0886,2
Post_DOW=Mon & Mkt_volatility=high,NEXT_30m=30m_surge,0.5833,1.3965,7,12,0.0886,2
Subjectivity=mixed & Post_DOW=Wed & Mkt_volatility=high,NEXT_30m=30m_surge,0.5833,1.3965,7,12,0.0886,3
Polarity=neutral & Buzz=moderate_buzz & Mkt_reversion=fade_setup,NEXT_Gap=gap_down,0.5556,1.9949,5,9,0.0633,3
Polarity=neutral & Mkt_trend_strength=strong_uptrend & Mkt_reversion=fade_setup,NEXT_Gap=gap_down,0.5556,1.9949,5,9,0.0633,3
Subjectivity=factual & Buzz=moderate_buzz & Mkt_reversion=fade_setup,NEXT_Gap=gap_down,0.5556,1.9949,5,9,0.0633,3
Subjectivity=mixed & Buzz=low_buzz & Mkt_momentum=strong_up,NEXT_FullDay=day_big_up,0.5556,1.9949,5,9,0.0633,3
Buzz=moderate_buzz & Mkt_reversion=fade_setup & Sentiment=neutral,NEXT_Gap=gap_down,0.5556,1.9949,5,9,0.0633,3
Mkt_trend_strength=strong_uptrend & Mkt_reversion=fade_setup & Sentiment=neutral,NEXT_Gap=gap_down,0.5556,1.9949,5,9,0.0633,3
Polarity=neutral & Post_Time=market_hours & Mkt_trend=uptrend,NEXT_2Day=2day_big_down,0.6,1.529,6,10,0.0759,3
Subjectivity=mixed & Mkt_volume_regime=normal_vol & Sentiment=negative,NEXT_2Day=2day_big_down,0.6,1.529,6,10,0.0759,3
Post_Time=market_hours & Mkt_trend=uptrend & Sentiment=neutral,NEXT_2Day=2day_big_down,0.6,1.529,6,10,0.0759,3
Mkt_trend_strength=weak_uptrend & Mkt_volume_regime=normal_vol,NEXT_2h_Max=2h_rip,0.6,1.4812,6,10,0.0759,2
Mkt_trend=uptrend & Mkt_trend_strength=weak_uptrend & Mkt_volume_regime=normal_vol,NEXT_2h_Max=2h_rip,0.6,1.4812,6,10,0.0759,3
Mkt_trend_strength=weak_uptrend & Mkt_volatility=high & Mkt_volume_regime=normal_vol,NEXT_2h_Max=2h_rip,0.6,1.4812,6,10,0.0759,3
Polarity=pos & Subjectivity=mixed,NEXT_2h_Max=2h_strong,0.5556,1.9082,5,9,0.0633,2
Subjectivity=mixed & Mkt_trend_strength=weak_downtrend,NEXT_2h_Max=2h_strong,0.5556,1.9082,5,9,0.0633,2
Polarity=pos & Subjectivity=mixed & Mkt_volatility=high,NEXT_2h_Max=2h_strong,0.5556,1.9082,5,9,0.0633,3
Polarity=pos & Subjectivity=mixed & Sentiment=positive,NEXT_2h_Max=2h_strong,0.5556,1.9082,5,9,0.0633,3
Subjectivity=mixed & Post_DOW=Tue & Sent_Trend=unknown,NEXT_2h_Max=2h_strong,0.5556,1.9082,5,9,0.0633,3
Subjectivity=mixed & Post_DOW=Tue & Mkt_volume_regime=high_vol,NEXT_2h_Max=2h_strong,0.5556,1.9082,5,9,0.0633,3
Subjectivity=mixed & Buzz=high_buzz & Sent_Trend=unknown,NEXT_2h_Max=2h_strong,0.5556,1.9082,5,9,0.0633,3
Subjectivity=mixed & Sent_Trend=unknown & Mkt_momentum=strong_down,NEXT_2h_Max=2h_strong,0.5556,1.9082,5,9,0.0633,3
Subjectivity=mixed & Mkt_trend=uptrend & Mkt_reversion=mild_dip,NEXT_2h_Max=2h_strong,0.5556,1.9082,5,9,0.0633,3
Subjectivity=mixed & Mkt_trend_strength=weak_uptrend & Mkt_reversion=mild_dip,NEXT_2h_Max=2h_strong,0.5556,1.9082,5,9,0.0633,3
Subjectivity=mixed & Mkt_trend_strength=weak_downtrend & Mkt_volatility=high,NEXT_2h_Max=2h_strong,0.5556,1.9082,5,9,0.0633,3
Subjectivity=mixed & Mkt_trend_strength=weak_downtrend & Mkt_volume_regime=normal_vol,NEXT_2h_Max=2h_strong,0.5556,1.9082,5,9,0.0633,3
Subjectivity=factual & Post_DOW=Wed,NEXT_1h_Spike=1h_big_spike,0.8333,1.2421,5,6,0.0633,2
Post_Time=market_hours & Post_DOW=Tue,NEXT_1h_Spike=1h_big_spike,0.8333,1.2421,5,6,0.0633,2
Buzz=low_buzz & Sentiment=positive,NEXT_1h_Spike=1h_big_spike,0.8333,1.2421,5,6,0.0633,2
Polarity=neutral & Subjectivity=factual & Post_DOW=Wed,NEXT_1h_Spike=1h_big_spike,0.8333,1.2421,5,6,0.0633,3
Polarity=neutral & Subjectivity=mixed & Post_DOW=Wed,NEXT_1h_Spike=1h_big_spike,0.8333,1.2421,5,6,0.0633,3
Polarity=neutral & Subjectivity=mixed & Mkt_trend=uptrend,NEXT_1h_Spike=1h_big_spike,0.8333,1.2421,5,6,0.0633,3
Polarity=neutral & Subjectivity=mixed & Mkt_momentum=strong_up,NEXT_1h_Spike=1h_big_spike,0.8333,1.2421,5,6,0.0633,3
Polarity=neutral & Buzz=low_buzz & Mkt_momentum=strong_up,NEXT_1h_Spike=1h_big_spike,0.8333,1.2421,5,6,0.0633,3
Polarity=neg & Mkt_momentum=strong_up & Mkt_volume_regime=normal_vol,NEXT_1h_Spike=1h_big_spike,0.8333,1.2421,5,6,0.0633,3
Subjectivity=mixed & Post_Time=pre_market & Buzz=high_buzz,NEXT_1h_Spike=1h_big_spike,0.8333,1.2421,5,6,0.0633,3
Subjectivity=mixed & Post_Time=market_hours & Sent_Trend=stable,NEXT_1h_Spike=1h_big_spike,0.8333,1.2421,5,6,0.0633,3
Subjectivity=factual & Post_DOW=Wed & Sent_Trend=stable,NEXT_1h_Spike=1h_big_spike,0.8333,1.2421,5,6,0.0633,3
Subjectivity=factual & Post_DOW=Wed & Mkt_volatility=high,NEXT_1h_Spike=1h_big_spike,0.8333,1.2421,5,6,0.0633,3
Subjectivity=factual & Post_DOW=Wed & Mkt_volume_regime=normal_vol,NEXT_1h_Spike=1h_big_spike,0.8333,1.2421,5,6,0.0633,3
Subjectivity=factual & Post_DOW=Wed & Sentiment=neutral,NEXT_1h_Spike=1h_big_spike,0.8333,1.2421,5,6,0.0633,3
Subjectivity=mixed & Post_DOW=Wed & Sentiment=neutral,NEXT_1h_Spike=1h_big_spike,0.8333,1.2421,5,6,0.0633,3
Subjectivity=mixed & Buzz=low_buzz & Sent_Trend=stable,NEXT_1h_Spike=1h_big_spike,0.8333,1.2421,5,6,0.0633,3
Subjectivity=mixed & Mkt_trend=uptrend & Sentiment=neutral,NEXT_1h_Spike=1h_big_spike,0.8333,1.2421,5,6,0.0633,3
Subjectivity=mixed & Mkt_trend_strength=weak_downtrend & Mkt_momentum=strong_up,NEXT_1h_Spike=1h_big_spike,0.8333,1.2421,5,6,0.0633,3
Subjectivity=mixed & Mkt_momentum=strong_up & Sentiment=neutral,NEXT_1h_Spike=1h_big_spike,0.8333,1.2421,5,6,0.0633,3
Post_Time=market_hours & Post_DOW=Tue & Mkt_volatility=high,NEXT_1h_Spike=1h_big_spike,0.8333,1.2421,5,6,0.0633,3
Post_Time=market_hours & Buzz=high_buzz & Sent_Trend=stable,NEXT_1h_Spike=1h_big_spike,0.8333,1.2421,5,6,0.0633,3
Post_Time=market_hours & Buzz=high_buzz & Mkt_momentum=strong_up,NEXT_1h_Spike=1h_big_spike,0.8333,1.2421,5,6,0.0633,3
Post_Time=pre_market & Buzz=low_buzz & Mkt_momentum=strong_up,NEXT_1h_Spike=1h_big_spike,0.8333,1.2421,5,6,0.0633,3
Post_Time=market_hours & Buzz=high_buzz & Mkt_volume_regime=normal_vol,NEXT_1h_Spike=1h_big_spike,0.8333,1.2421,5,6,0.0633,3
Buzz=low_buzz & Mkt_volatility=high & Sentiment=positive,NEXT_1h_Spike=1h_big_spike,0.8333,1.2421,5,6,0.0633,3
Buzz=low_buzz & Mkt_volume_regime=normal_vol & Sentiment=positive,NEXT_1h_Spike=1h_big_spike,0.8333,1.2421,5,6,0.0633,3
Buzz=low_buzz & Mkt_trend=uptrend,NEXT_30m=30m_surge,0.6,1.4364,6,10,0.0759,2
Mkt_trend_strength=weak_uptrend & Mkt_volume_regime=normal_vol,NEXT_30m=30m_surge,0.6,1.4364,6,10,0.0759,2
Buzz=low_buzz & Mkt_trend=uptrend & Mkt_volatility=high,NEXT_30m=30m_surge,0.6,1.4364,6,10,0.0759,3
