antecedent,consequent,support,confidence,lift,count,antecedent_count,antecedent_size
RSI=neutral_high & BB_Squeeze=very_wide & SMA_Align=mixed & Trend_Break=intact,NEXT_UpDown=NEXT_DOWN,0.05,0.6,1.3333,3,5,4
RSI=neutral_high & BB_Squeeze=very_wide & SMA_Align=mixed & Trend_Break=intact,NEXT_GapDir=gap_UP,0.0667,0.8,1.7143,4,5,4
RSI=neutral_high & BB_Squeeze=very_wide & SMA_Align=mixed & Trend_Break=intact,NEXT_MoveType=mixed,0.05,0.6,1.44,3,5,4
RSI=strong & BB_Squeeze=wide & SMA_Align=bullish & Trend_Break=intact,NEXT_TotalDir=total_UP,0.05,1.0,1.7647,3,3,4
RSI=overbought & BB_Squeeze=very_wide & SMA_Align=bullish & Trend_Break=intact,NEXT_UpDown=NEXT_DOWN,0.05,0.75,1.6667,3,4,4
RSI=overbought & BB_Squeeze=very_wide & SMA_Align=bullish & Trend_Break=intact,NEXT_MoveType=mixed,0.05,0.75,1.8,3,4,4
RSI=neutral_high & BB_Squeeze=very_wide & SMA_Align=mixed & Reversion=fade_setup,NEXT_GapDir=gap_UP,0.05,1.0,2.1429,3,3,4
RSI=strong & BB_Squeeze=very_wide & SMA_Align=bullish & Reversion=mild_rally,NEXT_UpDown=NEXT_UP,0.05,1.0,1.875,3,3,4
RSI=overbought & BB_Squeeze=very_wide & SMA_Align=bullish & Reversion=fade_setup,NEXT_UpDown=NEXT_DOWN,0.05,0.75,1.6667,3,4,4
RSI=overbought & BB_Squeeze=very_wide & SMA_Align=bullish & Reversion=fade_setup,NEXT_MoveType=mixed,0.05,0.75,1.8,3,4,4
RSI=neutral_low & BB_Squeeze=normal & OBV_Trend=accumulating & VWAP_Pos=far_below,NEXT_TotalDir=total_UP,0.05,0.75,1.3235,3,4,4
RSI=neutral_high & BB_Squeeze=wide & OBV_Trend=distributing & VWAP_Pos=far_above,NEXT_UpDown=NEXT_UP,0.05,0.75,1.4062,3,4,4
RSI=neutral_high & BB_Squeeze=wide & OBV_Trend=distributing & VWAP_Pos=far_above,NEXT_TotalDir=total_UP,0.05,0.75,1.3235,3,4,4
RSI=neutral_high & BB_Squeeze=wide & OBV_Trend=distributing & VWAP_Pos=far_above,NEXT_MoveType=mixed,0.05,0.75,1.8,3,4,4
RSI=neutral_high & BB_Squeeze=very_wide & OBV_Trend=accumulating & VWAP_Pos=far_above,NEXT_UpDown=NEXT_DOWN,0.0833,1.0,2.2222,5,5,4
RSI=neutral_high & BB_Squeeze=very_wide & OBV_Trend=accumulating & VWAP_Pos=far_above,NEXT_Dir=next_big_down,0.05,0.6,3.6,3,5,4
RSI=neutral_high & BB_Squeeze=very_wide & OBV_Trend=accumulating & VWAP_Pos=far_above,NEXT_GapDir=gap_UP,0.05,0.6,1.2857,3,5,4
RSI=neutral_high & BB_Squeeze=very_wide & OBV_Trend=accumulating & VWAP_Pos=far_above,NEXT_TotalDir=total_DOWN,0.0833,1.0,2.4,5,5,4
RSI=neutral_high & BB_Squeeze=very_wide & OBV_Trend=accumulating & VWAP_Pos=far_above,NEXT_MoveType=intraday_move,0.05,0.6,1.6364,3,5,4
RSI=neutral_high & BB_Squeeze=very_wide & OBV_Trend=accumulating & VWAP_Pos=far_above,NEXT_GapAction=gap_fade,0.05,0.6,3.0,3,5,4
RSI=neutral_high & BB_Squeeze=very_wide & OBV_Trend=distributing & VWAP_Pos=far_above,NEXT_GapDir=gap_UP,0.05,0.75,1.6071,3,4,4
RSI=neutral_high & BB_Squeeze=very_wide & OBV_Trend=distributing & VWAP_Pos=far_above,NEXT_TotalDir=total_UP,0.05,0.75,1.3235,3,4,4
RSI=neutral_high & BB_Squeeze=very_wide & OBV_Trend=distributing & VWAP_Pos=far_above,NEXT_MoveType=mixed,0.05,0.75,1.8,3,4,4
RSI=strong & BB_Squeeze=wide & OBV_Trend=accumulating & VWAP_Pos=far_above,NEXT_UpDown=NEXT_UP,0.05,1.0,1.875,3,3,4
RSI=strong & BB_Squeeze=wide & OBV_Trend=accumulating & VWAP_Pos=far_above,NEXT_Dir=next_big_up,0.05,1.0,3.1579,3,3,4
RSI=strong & BB_Squeeze=wide & OBV_Trend=accumulating & VWAP_Pos=far_above,NEXT_GapDir=gap_DOWN,0.05,1.0,1.9355,3,3,4
RSI=strong & BB_Squeeze=wide & OBV_Trend=accumulating & VWAP_Pos=far_above,NEXT_GapAction=gap_down_recover,0.05,1.0,4.0,3,3,4
RSI=strong & BB_Squeeze=very_wide & OBV_Trend=accumulating & VWAP_Pos=far_above,NEXT_GapDir=gap_DOWN,0.1,0.6667,1.2903,6,9,4
RSI=strong & BB_Squeeze=very_wide & OBV_Trend=accumulating & VWAP_Pos=far_above,NEXT_TotalDir=total_DOWN,0.1,0.6667,1.6,6,9,4
RSI=overbought & BB_Squeeze=very_wide & OBV_Trend=accumulating & VWAP_Pos=far_above,NEXT_UpDown=NEXT_DOWN,0.05,0.6,1.3333,3,5,4
RSI=overbought & BB_Squeeze=very_wide & OBV_Trend=accumulating & VWAP_Pos=far_above,NEXT_GapDir=gap_DOWN,0.05,0.6,1.1613,3,5,4
RSI=overbought & BB_Squeeze=very_wide & OBV_Trend=accumulating & VWAP_Pos=far_above,NEXT_TotalDir=total_DOWN,0.05,0.6,1.44,3,5,4
RSI=overbought & BB_Squeeze=very_wide & OBV_Trend=accumulating & VWAP_Pos=far_above,NEXT_MoveType=mixed,0.05,0.6,1.44,3,5,4
RSI=neutral_low & BB_Squeeze=normal & OBV_Trend=accumulating & ATR_Regime=high_vol,NEXT_TotalDir=total_UP,0.05,0.75,1.3235,3,4,4
RSI=neutral_low & BB_Squeeze=normal & OBV_Trend=distributing & ATR_Regime=high_vol,NEXT_GapDir=gap_DOWN,0.05,1.0,1.9355,3,3,4
RSI=neutral_low & BB_Squeeze=normal & OBV_Trend=distributing & ATR_Regime=high_vol,NEXT_GapSize=gap_big_down,0.05,1.0,4.0,3,3,4
RSI=neutral_low & BB_Squeeze=normal & OBV_Trend=distributing & ATR_Regime=high_vol,NEXT_TotalDir=total_DOWN,0.05,1.0,2.4,3,3,4
RSI=neutral_low & BB_Squeeze=wide & OBV_Trend=distributing & ATR_Regime=high_vol,NEXT_UpDown=NEXT_UP,0.05,0.6,1.125,3,5,4
RSI=neutral_low & BB_Squeeze=wide & OBV_Trend=distributing & ATR_Regime=high_vol,NEXT_GapDir=gap_DOWN,0.05,0.6,1.1613,3,5,4
RSI=neutral_low & BB_Squeeze=wide & OBV_Trend=distributing & ATR_Regime=high_vol,NEXT_TotalDir=total_UP,0.0667,0.8,1.4118,4,5,4
RSI=neutral_low & BB_Squeeze=wide & OBV_Trend=distributing & ATR_Regime=high_vol,NEXT_MoveType=gap_move,0.05,0.6,3.0,3,5,4
RSI=neutral_high & BB_Squeeze=wide & OBV_Trend=distributing & ATR_Regime=high_vol,NEXT_UpDown=NEXT_UP,0.05,0.75,1.4062,3,4,4
RSI=neutral_high & BB_Squeeze=wide & OBV_Trend=distributing & ATR_Regime=high_vol,NEXT_TotalDir=total_UP,0.05,0.75,1.3235,3,4,4
RSI=neutral_high & BB_Squeeze=wide & OBV_Trend=distributing & ATR_Regime=high_vol,NEXT_MoveType=mixed,0.05,0.75,1.8,3,4,4
RSI=neutral_high & BB_Squeeze=very_wide & OBV_Trend=accumulating & ATR_Regime=extreme_vol,NEXT_UpDown=NEXT_DOWN,0.0667,1.0,2.2222,4,4,4
RSI=neutral_high & BB_Squeeze=very_wide & OBV_Trend=accumulating & ATR_Regime=extreme_vol,NEXT_Dir=next_big_down,0.05,0.75,4.5,3,4,4
RSI=neutral_high & BB_Squeeze=very_wide & OBV_Trend=accumulating & ATR_Regime=extreme_vol,NEXT_GapDir=gap_UP,0.05,0.75,1.6071,3,4,4
RSI=neutral_high & BB_Squeeze=very_wide & OBV_Trend=accumulating & ATR_Regime=extreme_vol,NEXT_TotalDir=total_DOWN,0.0667,1.0,2.4,4,4,4
RSI=neutral_high & BB_Squeeze=very_wide & OBV_Trend=accumulating & ATR_Regime=extreme_vol,NEXT_MoveType=intraday_move,0.05,0.75,2.0455,3,4,4
RSI=neutral_high & BB_Squeeze=very_wide & OBV_Trend=accumulating & ATR_Regime=extreme_vol,NEXT_GapAction=gap_fade,0.05,0.75,3.75,3,4,4
RSI=strong & BB_Squeeze=wide & OBV_Trend=accumulating & ATR_Regime=high_vol,NEXT_UpDown=NEXT_UP,0.05,0.75,1.4062,3,4,4
RSI=strong & BB_Squeeze=wide & OBV_Trend=accumulating & ATR_Regime=high_vol,NEXT_TotalDir=total_UP,0.05,0.75,1.3235,3,4,4
RSI=strong & BB_Squeeze=wide & OBV_Trend=accumulating & ATR_Regime=high_vol,NEXT_MoveType=mixed,0.05,0.75,1.8,3,4,4
RSI=strong & BB_Squeeze=very_wide & OBV_Trend=accumulating & ATR_Regime=high_vol,NEXT_TotalDir=total_DOWN,0.0833,0.7143,1.7143,5,7,4
RSI=overbought & BB_Squeeze=very_wide & OBV_Trend=accumulating & ATR_Regime=high_vol,NEXT_GapDir=gap_DOWN,0.05,0.75,1.4516,3,4,4
RSI=strong & BB_Squeeze=wide & OBV_Trend=accumulating & Fast_Trend=strong_up,NEXT_UpDown=NEXT_UP,0.0667,0.8,1.5,4,5,4
RSI=strong & BB_Squeeze=wide & OBV_Trend=accumulating & Fast_Trend=strong_up,NEXT_Dir=next_big_up,0.05,0.6,1.8947,3,5,4
RSI=strong & BB_Squeeze=wide & OBV_Trend=accumulating & Fast_Trend=strong_up,NEXT_GapDir=gap_DOWN,0.05,0.6,1.1613,3,5,4
RSI=strong & BB_Squeeze=wide & OBV_Trend=accumulating & Fast_Trend=strong_up,NEXT_TotalDir=total_UP,0.0667,0.8,1.4118,4,5,4
RSI=strong & BB_Squeeze=wide & OBV_Trend=accumulating & Fast_Trend=strong_up,NEXT_MoveType=mixed,0.05,0.6,1.44,3,5,4
RSI=strong & BB_Squeeze=wide & OBV_Trend=accumulating & Fast_Trend=strong_up,NEXT_GapAction=gap_down_recover,0.05,0.6,2.4,3,5,4
RSI=strong & BB_Squeeze=very_wide & OBV_Trend=accumulating & Fast_Trend=up,NEXT_UpDown=NEXT_UP,0.05,0.75,1.4062,3,4,4
RSI=strong & BB_Squeeze=very_wide & OBV_Trend=accumulating & Fast_Trend=up,NEXT_GapDir=gap_DOWN,0.05,0.75,1.4516,3,4,4
RSI=overbought & BB_Squeeze=very_wide & OBV_Trend=accumulating & Fast_Trend=strong_up,NEXT_UpDown=NEXT_DOWN,0.05,0.6,1.3333,3,5,4
RSI=overbought & BB_Squeeze=very_wide & OBV_Trend=accumulating & Fast_Trend=strong_up,NEXT_GapDir=gap_DOWN,0.05,0.6,1.1613,3,5,4
RSI=overbought & BB_Squeeze=very_wide & OBV_Trend=accumulating & Fast_Trend=strong_up,NEXT_TotalDir=total_DOWN,0.05,0.6,1.44,3,5,4
RSI=overbought & BB_Squeeze=very_wide & OBV_Trend=accumulating & Fast_Trend=strong_up,NEXT_MoveType=mixed,0.05,0.6,1.44,3,5,4
RSI=neutral_low & BB_Squeeze=normal & OBV_Trend=distributing & Trend_Break=intact,NEXT_GapDir=gap_DOWN,0.05,1.0,1.9355,3,3,4
RSI=neutral_low & BB_Squeeze=normal & OBV_Trend=distributing & Trend_Break=intact,NEXT_GapSize=gap_big_down,0.05,1.0,4.0,3,3,4
RSI=neutral_low & BB_Squeeze=normal & OBV_Trend=distributing & Trend_Break=intact,NEXT_TotalDir=total_DOWN,0.05,1.0,2.4,3,3,4
RSI=neutral_low & BB_Squeeze=wide & OBV_Trend=distributing & Trend_Break=intact,NEXT_UpDown=NEXT_UP,0.05,0.6,1.125,3,5,4
RSI=neutral_low & BB_Squeeze=wide & OBV_Trend=distributing & Trend_Break=intact,NEXT_GapDir=gap_DOWN,0.05,0.6,1.1613,3,5,4
RSI=neutral_low & BB_Squeeze=wide & OBV_Trend=distributing & Trend_Break=intact,NEXT_TotalDir=total_UP,0.0667,0.8,1.4118,4,5,4
RSI=neutral_low & BB_Squeeze=wide & OBV_Trend=distributing & Trend_Break=intact,NEXT_MoveType=gap_move,0.05,0.6,3.0,3,5,4
RSI=neutral_high & BB_Squeeze=wide & OBV_Trend=distributing & Trend_Break=intact,NEXT_UpDown=NEXT_UP,0.05,0.75,1.4062,3,4,4
RSI=neutral_high & BB_Squeeze=wide & OBV_Trend=distributing & Trend_Break=intact,NEXT_TotalDir=total_UP,0.05,0.75,1.3235,3,4,4
RSI=neutral_high & BB_Squeeze=wide & OBV_Trend=distributing & Trend_Break=intact,NEXT_MoveType=mixed,0.05,0.75,1.8,3,4,4
RSI=neutral_high & BB_Squeeze=very_wide & OBV_Trend=accumulating & Trend_Break=intact,NEXT_UpDown=NEXT_DOWN,0.05,0.75,1.6667,3,4,4
RSI=neutral_high & BB_Squeeze=very_wide & OBV_Trend=accumulating & Trend_Break=intact,NEXT_TotalDir=total_DOWN,0.05,0.75,1.8,3,4,4
RSI=neutral_high & BB_Squeeze=very_wide & OBV_Trend=distributing & Trend_Break=intact,NEXT_UpDown=NEXT_UP,0.05,0.6,1.125,3,5,4
RSI=neutral_high & BB_Squeeze=very_wide & OBV_Trend=distributing & Trend_Break=intact,NEXT_Dir=next_big_up,0.05,0.6,1.8947,3,5,4
RSI=neutral_high & BB_Squeeze=very_wide & OBV_Trend=distributing & Trend_Break=intact,NEXT_GapDir=gap_UP,0.05,0.6,1.2857,3,5,4
RSI=neutral_high & BB_Squeeze=very_wide & OBV_Trend=distributing & Trend_Break=intact,NEXT_TotalDir=total_UP,0.0667,0.8,1.4118,4,5,4
RSI=neutral_high & BB_Squeeze=very_wide & OBV_Trend=distributing & Trend_Break=intact,NEXT_TotalSize=total_up,0.05,0.6,3.2727,3,5,4
RSI=neutral_high & BB_Squeeze=very_wide & OBV_Trend=distributing & Trend_Break=intact,NEXT_MoveType=mixed,0.0667,0.8,1.92,4,5,4
RSI=strong & BB_Squeeze=wide & OBV_Trend=accumulating & Trend_Break=intact,NEXT_UpDown=NEXT_UP,0.0667,0.8,1.5,4,5,4
RSI=strong & BB_Squeeze=wide & OBV_Trend=accumulating & Trend_Break=intact,NEXT_Dir=next_big_up,0.05,0.6,1.8947,3,5,4
RSI=strong & BB_Squeeze=wide & OBV_Trend=accumulating & Trend_Break=intact,NEXT_GapDir=gap_DOWN,0.05,0.6,1.1613,3,5,4
RSI=strong & BB_Squeeze=wide & OBV_Trend=accumulating & Trend_Break=intact,NEXT_TotalDir=total_UP,0.0667,0.8,1.4118,4,5,4
RSI=strong & BB_Squeeze=wide & OBV_Trend=accumulating & Trend_Break=intact,NEXT_MoveType=mixed,0.05,0.6,1.44,3,5,4
RSI=strong & BB_Squeeze=wide & OBV_Trend=accumulating & Trend_Break=intact,NEXT_GapAction=gap_down_recover,0.05,0.6,2.4,3,5,4
RSI=strong & BB_Squeeze=very_wide & OBV_Trend=accumulating & Trend_Break=intact,NEXT_GapDir=gap_DOWN,0.0833,0.625,1.2097,5,8,4
RSI=strong & BB_Squeeze=very_wide & OBV_Trend=accumulating & Trend_Break=intact,NEXT_TotalDir=total_DOWN,0.0833,0.625,1.5,5,8,4
RSI=overbought & BB_Squeeze=very_wide & OBV_Trend=accumulating & Trend_Break=intact,NEXT_UpDown=NEXT_DOWN,0.05,0.75,1.6667,3,4,4
RSI=overbought & BB_Squeeze=very_wide & OBV_Trend=accumulating & Trend_Break=intact,NEXT_MoveType=mixed,0.05,0.75,1.8,3,4,4
RSI=neutral_low & BB_Squeeze=wide & OBV_Trend=distributing & Reversion=neutral,NEXT_GapDir=gap_DOWN,0.05,1.0,1.9355,3,3,4
RSI=overbought & BB_Squeeze=very_wide & OBV_Trend=accumulating & Reversion=fade_setup,NEXT_UpDown=NEXT_DOWN,0.05,0.75,1.6667,3,4,4
RSI=overbought & BB_Squeeze=very_wide & OBV_Trend=accumulating & Reversion=fade_setup,NEXT_MoveType=mixed,0.05,0.75,1.8,3,4,4
RSI=neutral_low & BB_Squeeze=normal & VWAP_Pos=far_below & ATR_Regime=high_vol,NEXT_UpDown=NEXT_DOWN,0.0667,0.6667,1.4815,4,6,4
RSI=neutral_low & BB_Squeeze=normal & VWAP_Pos=far_below & ATR_Regime=high_vol,NEXT_GapDir=gap_DOWN,0.0667,0.6667,1.2903,4,6,4
RSI=neutral_high & BB_Squeeze=wide & VWAP_Pos=far_above & ATR_Regime=high_vol,NEXT_UpDown=NEXT_UP,0.0667,0.6667,1.25,4,6,4
RSI=neutral_high & BB_Squeeze=wide & VWAP_Pos=far_above & ATR_Regime=high_vol,NEXT_GapDir=gap_DOWN,0.0667,0.6667,1.2903,4,6,4
RSI=neutral_high & BB_Squeeze=wide & VWAP_Pos=far_above & ATR_Regime=high_vol,NEXT_TotalDir=total_UP,0.0667,0.6667,1.1765,4,6,4
RSI=neutral_high & BB_Squeeze=wide & VWAP_Pos=far_above & ATR_Regime=high_vol,NEXT_MoveType=mixed,0.0667,0.6667,1.6,4,6,4
RSI=neutral_high & BB_Squeeze=very_wide & VWAP_Pos=far_above & ATR_Regime=extreme_vol,NEXT_UpDown=NEXT_DOWN,0.1,0.8571,1.9048,6,7,4
RSI=neutral_high & BB_Squeeze=very_wide & VWAP_Pos=far_above & ATR_Regime=extreme_vol,NEXT_GapDir=gap_UP,0.0833,0.7143,1.5306,5,7,4
RSI=neutral_high & BB_Squeeze=very_wide & VWAP_Pos=far_above & ATR_Regime=extreme_vol,NEXT_TotalDir=total_DOWN,0.0833,0.7143,1.7143,5,7,4
RSI=overbought & BB_Squeeze=very_wide & VWAP_Pos=far_above & ATR_Regime=high_vol,NEXT_GapDir=gap_DOWN,0.05,0.75,1.4516,3,4,4
RSI=neutral_high & BB_Squeeze=very_wide & VWAP_Pos=far_above & Streak=2_down,NEXT_UpDown=NEXT_DOWN,0.05,1.0,2.2222,3,3,4
RSI=neutral_high & BB_Squeeze=very_wide & VWAP_Pos=far_above & Streak=2_down,NEXT_GapDir=gap_UP,0.05,1.0,2.1429,3,3,4
RSI=neutral_high & BB_Squeeze=very_wide & VWAP_Pos=far_above & Streak=2_down,NEXT_GapAction=gap_fade,0.05,1.0,5.0,3,3,4
RSI=strong & BB_Squeeze=very_wide & VWAP_Pos=far_above & Prev_Change=surge,NEXT_GapDir=gap_UP,0.05,1.0,2.1429,3,3,4
RSI=strong & BB_Squeeze=wide & VWAP_Pos=far_above & Fast_Trend=strong_up,NEXT_UpDown=NEXT_UP,0.05,1.0,1.875,3,3,4
RSI=strong & BB_Squeeze=wide & VWAP_Pos=far_above & Fast_Trend=strong_up,NEXT_Dir=next_big_up,0.05,1.0,3.1579,3,3,4
RSI=strong & BB_Squeeze=wide & VWAP_Pos=far_above & Fast_Trend=strong_up,NEXT_GapDir=gap_DOWN,0.05,1.0,1.9355,3,3,4
RSI=strong & BB_Squeeze=wide & VWAP_Pos=far_above & Fast_Trend=strong_up,NEXT_GapAction=gap_down_recover,0.05,1.0,4.0,3,3,4
RSI=strong & BB_Squeeze=very_wide & VWAP_Pos=far_above & Fast_Trend=up,NEXT_UpDown=NEXT_UP,0.05,0.75,1.4062,3,4,4
RSI=strong & BB_Squeeze=very_wide & VWAP_Pos=far_above & Fast_Trend=up,NEXT_GapDir=gap_DOWN,0.05,0.75,1.4516,3,4,4
RSI=strong & BB_Squeeze=very_wide & VWAP_Pos=far_above & Fast_Trend=strong_up,NEXT_GapDir=gap_UP,0.0667,1.0,2.1429,4,4,4
RSI=strong & BB_Squeeze=very_wide & VWAP_Pos=far_above & Fast_Trend=strong_up,NEXT_GapSize=gap_big_up,0.05,0.75,3.4615,3,4,4
RSI=overbought & BB_Squeeze=very_wide & VWAP_Pos=far_above & Fast_Trend=strong_up,NEXT_UpDown=NEXT_DOWN,0.05,0.6,1.3333,3,5,4
RSI=overbought & BB_Squeeze=very_wide & VWAP_Pos=far_above & Fast_Trend=strong_up,NEXT_GapDir=gap_DOWN,0.05,0.6,1.1613,3,5,4
RSI=overbought & BB_Squeeze=very_wide & VWAP_Pos=far_above & Fast_Trend=strong_up,NEXT_TotalDir=total_DOWN,0.05,0.6,1.44,3,5,4
RSI=overbought & BB_Squeeze=very_wide & VWAP_Pos=far_above & Fast_Trend=strong_up,NEXT_MoveType=mixed,0.05,0.6,1.44,3,5,4
RSI=neutral_low & BB_Squeeze=normal & VWAP_Pos=far_below & Trend_Break=intact,NEXT_UpDown=NEXT_DOWN,0.05,0.75,1.6667,3,4,4
RSI=neutral_low & BB_Squeeze=normal & VWAP_Pos=far_below & Trend_Break=intact,NEXT_GapDir=gap_DOWN,0.05,0.75,1.4516,3,4,4
RSI=neutral_low & BB_Squeeze=normal & VWAP_Pos=far_below & Trend_Break=intact,NEXT_GapSize=gap_big_down,0.05,0.75,3.0,3,4,4
RSI=neutral_high & BB_Squeeze=wide & VWAP_Pos=far_above & Trend_Break=intact,NEXT_UpDown=NEXT_UP,0.0667,0.6667,1.25,4,6,4
RSI=neutral_high & BB_Squeeze=wide & VWAP_Pos=far_above & Trend_Break=intact,NEXT_GapDir=gap_DOWN,0.0667,0.6667,1.2903,4,6,4
RSI=neutral_high & BB_Squeeze=wide & VWAP_Pos=far_above & Trend_Break=intact,NEXT_TotalDir=total_UP,0.0667,0.6667,1.1765,4,6,4
RSI=neutral_high & BB_Squeeze=wide & VWAP_Pos=far_above & Trend_Break=intact,NEXT_MoveType=mixed,0.0667,0.6667,1.6,4,6,4
RSI=neutral_high & BB_Squeeze=very_wide & VWAP_Pos=far_above & Trend_Break=intact,NEXT_UpDown=NEXT_DOWN,0.0833,0.7143,1.5873,5,7,4
RSI=strong & BB_Squeeze=wide & VWAP_Pos=far_above & Trend_Break=intact,NEXT_UpDown=NEXT_UP,0.05,1.0,1.875,3,3,4
RSI=strong & BB_Squeeze=wide & VWAP_Pos=far_above & Trend_Break=intact,NEXT_Dir=next_big_up,0.05,1.0,3.1579,3,3,4
RSI=strong & BB_Squeeze=wide & VWAP_Pos=far_above & Trend_Break=intact,NEXT_GapDir=gap_DOWN,0.05,1.0,1.9355,3,3,4
RSI=strong & BB_Squeeze=wide & VWAP_Pos=far_above & Trend_Break=intact,NEXT_GapAction=gap_down_recover,0.05,1.0,4.0,3,3,4
RSI=strong & BB_Squeeze=very_wide & VWAP_Pos=far_above & Trend_Break=intact,NEXT_UpDown=NEXT_UP,0.1,0.6,1.125,6,10,4
RSI=overbought & BB_Squeeze=very_wide & VWAP_Pos=far_above & Trend_Break=intact,NEXT_UpDown=NEXT_DOWN,0.05,0.75,1.6667,3,4,4
RSI=overbought & BB_Squeeze=very_wide & VWAP_Pos=far_above & Trend_Break=intact,NEXT_MoveType=mixed,0.05,0.75,1.8,3,4,4
RSI=neutral_high & BB_Squeeze=wide & VWAP_Pos=far_above & Reversion=neutral,NEXT_GapDir=gap_DOWN,0.05,1.0,1.9355,3,3,4
RSI=neutral_high & BB_Squeeze=very_wide & VWAP_Pos=far_above & Reversion=fade_setup,NEXT_GapDir=gap_UP,0.05,1.0,2.1429,3,3,4
RSI=strong & BB_Squeeze=very_wide & VWAP_Pos=far_above & Reversion=mild_rally,NEXT_UpDown=NEXT_UP,0.05,1.0,1.875,3,3,4
RSI=overbought & BB_Squeeze=very_wide & VWAP_Pos=far_above & Reversion=fade_setup,NEXT_UpDown=NEXT_DOWN,0.05,0.75,1.6667,3,4,4
RSI=overbought & BB_Squeeze=very_wide & VWAP_Pos=far_above & Reversion=fade_setup,NEXT_MoveType=mixed,0.05,0.75,1.8,3,4,4
RSI=neutral_low & BB_Squeeze=normal & ATR_Regime=high_vol & Streak=2_down,NEXT_GapDir=gap_DOWN,0.05,1.0,1.9355,3,3,4
RSI=neutral_low & BB_Squeeze=normal & ATR_Regime=high_vol & Streak=2_down,NEXT_TotalDir=total_DOWN,0.05,1.0,2.4,3,3,4
RSI=neutral_high & BB_Squeeze=very_wide & ATR_Regime=extreme_vol & Streak=2_down,NEXT_UpDown=NEXT_DOWN,0.05,1.0,2.2222,3,3,4
RSI=neutral_high & BB_Squeeze=very_wide & ATR_Regime=extreme_vol & Streak=2_down,NEXT_GapDir=gap_UP,0.05,1.0,2.1429,3,3,4
RSI=neutral_high & BB_Squeeze=very_wide & ATR_Regime=extreme_vol & Streak=2_down,NEXT_GapAction=gap_fade,0.05,1.0,5.0,3,3,4
RSI=strong & BB_Squeeze=very_wide & ATR_Regime=high_vol & Prev_Change=surge,NEXT_GapDir=gap_UP,0.05,1.0,2.1429,3,3,4
RSI=strong & BB_Squeeze=wide & ATR_Regime=high_vol & Fast_Trend=strong_up,NEXT_UpDown=NEXT_UP,0.05,0.75,1.4062,3,4,4
RSI=strong & BB_Squeeze=wide & ATR_Regime=high_vol & Fast_Trend=strong_up,NEXT_TotalDir=total_UP,0.05,0.75,1.3235,3,4,4
RSI=strong & BB_Squeeze=wide & ATR_Regime=high_vol & Fast_Trend=strong_up,NEXT_MoveType=mixed,0.05,0.75,1.8,3,4,4
RSI=strong & BB_Squeeze=very_wide & ATR_Regime=high_vol & Fast_Trend=up,NEXT_UpDown=NEXT_UP,0.05,0.75,1.4062,3,4,4
RSI=strong & BB_Squeeze=very_wide & ATR_Regime=high_vol & Fast_Trend=up,NEXT_GapDir=gap_DOWN,0.05,0.75,1.4516,3,4,4
RSI=strong & BB_Squeeze=very_wide & ATR_Regime=high_vol & Fast_Trend=strong_up,NEXT_GapDir=gap_UP,0.0667,1.0,2.1429,4,4,4
RSI=strong & BB_Squeeze=very_wide & ATR_Regime=high_vol & Fast_Trend=strong_up,NEXT_GapSize=gap_big_up,0.05,0.75,3.4615,3,4,4
RSI=overbought & BB_Squeeze=very_wide & ATR_Regime=high_vol & Fast_Trend=strong_up,NEXT_GapDir=gap_DOWN,0.05,0.75,1.4516,3,4,4
RSI=neutral_low & BB_Squeeze=normal & ATR_Regime=high_vol & Trend_Break=intact,NEXT_UpDown=NEXT_DOWN,0.05,0.6,1.3333,3,5,4
RSI=neutral_low & BB_Squeeze=normal & ATR_Regime=high_vol & Trend_Break=intact,NEXT_GapDir=gap_DOWN,0.0667,0.8,1.5484,4,5,4
RSI=neutral_low & BB_Squeeze=normal & ATR_Regime=high_vol & Trend_Break=intact,NEXT_GapSize=gap_big_down,0.0667,0.8,3.2,4,5,4
RSI=neutral_low & BB_Squeeze=normal & ATR_Regime=high_vol & Trend_Break=intact,NEXT_TotalDir=total_DOWN,0.05,0.6,1.44,3,5,4
RSI=neutral_low & BB_Squeeze=wide & ATR_Regime=high_vol & Trend_Break=intact,NEXT_UpDown=NEXT_UP,0.05,0.6,1.125,3,5,4
RSI=neutral_low & BB_Squeeze=wide & ATR_Regime=high_vol & Trend_Break=intact,NEXT_GapDir=gap_DOWN,0.05,0.6,1.1613,3,5,4
RSI=neutral_low & BB_Squeeze=wide & ATR_Regime=high_vol & Trend_Break=intact,NEXT_TotalDir=total_UP,0.0667,0.8,1.4118,4,5,4
RSI=neutral_low & BB_Squeeze=wide & ATR_Regime=high_vol & Trend_Break=intact,NEXT_MoveType=gap_move,0.05,0.6,3.0,3,5,4
RSI=neutral_high & BB_Squeeze=very_wide & ATR_Regime=high_vol & Trend_Break=intact,NEXT_UpDown=NEXT_UP,0.05,0.75,1.4062,3,4,4
RSI=neutral_high & BB_Squeeze=very_wide & ATR_Regime=high_vol & Trend_Break=intact,NEXT_TotalDir=total_UP,0.05,0.75,1.3235,3,4,4
RSI=neutral_high & BB_Squeeze=very_wide & ATR_Regime=high_vol & Trend_Break=intact,NEXT_MoveType=mixed,0.0667,1.0,2.4,4,4,4
RSI=neutral_high & BB_Squeeze=very_wide & ATR_Regime=extreme_vol & Trend_Break=intact,NEXT_UpDown=NEXT_DOWN,0.0667,0.8,1.7778,4,5,4
